CensusTract,Year,State,County,Population,Pollutant Name,Total Cancer Risk (per million),PT-StationaryPoint Cancer Risk (per million),OR-LightDuty-OffNetwork-Gas Cancer Risk (per million),OR-LightDuty-OffNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OffNetwork-Diesel Cancer Risk (per million),OR-LightDuty-OnNetwork-Gas Cancer Risk (per million),OR-LightDuty-OnNetwork-Diesel Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Gas Cancer Risk (per million),OR-HeavyDuty-OnNetwork-Diesel Cancer Risk (per million),OR-Refueling Cancer Risk (per million),OR-HeavyDuty-Hoteling Cancer Risk (per million),NR-Recreational-inc-PleasureCraft Cancer Risk (per million),NR-Construction Cancer Risk (per million),NR-CommercialLawnGarden Cancer Risk (per million),NR-ResidentialLawnGarden Cancer Risk (per million),NR-Agriculture Cancer Risk (per million),NR-CommercialEquipment Cancer Risk (per million),NR-AllOther Cancer Risk (per million),NR-CMV_C1C2 Cancer Risk (per million),NR-CMV_C3 Cancer Risk (per million),NR-CMV_C1C2C3_underway Cancer Risk (per million),NR-Locomotives Cancer Risk (per million),NR-Point-Airports Cancer Risk (per million),NR- Point-Railyards Cancer Risk (per million),NP-industrial Cancer Risk (per million),NP-CommercialCooking Cancer Risk (per million),NP-OilGas Cancer Risk (per million),NP-SolventsCoatings Cancer Risk (per million),NP-StorageTransfer_BulkTerminals_GasStage1 Cancer Risk,NP-MiscellaneousNonindustrial Cancer Risk (per million),NP-FuelCombustion_not_RWC Cancer Risk (per million),NP-ResidentialWoodCombustionRWC Cancer Risk (per million),NP-WasteDisposal Cancer Risk (per million),NP-AgricultureLivestock Cancer Risk (per million),FIRE Cancer Risk (per million),BIOGENICS Cancer Risk (per million),SECONDARY Cancer Risk (per million),BACKGROUND Cancer Risk (per million),Total Respiratory HI,Total Neurological HI,Total Liver HI,Total Developmental HI,Total Reproductive HI,Total Kidney HI,Total Ocular HI,Total Endocrine HI,Total Hematological HI,Total Immunological HI,Total Skeletal HI,Total Spleen HI,Total Thyroid HI,Total Wholebody HI,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,E_POV150,M_POV150,E_HBURD,M_HBURD,EP_POV150,MP_POV150,EP_HBURD,MP_HBURD,EPL_POV150,EPL_HBURD,EPL_UNINSUR,F_POV150,F_HBURD,F_UNINSUR,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
49035113514,2020,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712256645174,6199.0,804.0,2569.0,195.0,2372.0,183.0,,,191.0,143.0,,,532.0,316.0,583.0,115.0,1856.0,555.0,765.0,284.0,211.0,124.0,3587.0,938.0,438.0,295.0,427.0,162.0,709.0,179.0,157.0,106.0,173.0,112.0,0.0,17.0,,,5.6,4.1,,,15.2,8.2,9.4,2.2,29.9,8.1,12.3,4.6,8.9,5.2,57.9,13.1,8.3,5.5,16.6,6.2,27.6,6.7,6.6,4.4,7.3,4.8,0.0,0.3,,0.8079,,0.8843,4.3042,0.9435,0.4203,0.5458,0.7345,0.8646,3.5158,0.9492,0.9591,0.9506,0.9591,0.9591,0.7757,0.9929,0.8491,0.8489,0.0,3.4666,0.9011,12.2457,0.9816,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1036.0,508.0,16.7,7.4,2279.0,1879.0,633.0,837.0,243.0,30.5,9.5,35.3,9.9,0.8618,0.8731,0.8771,0.0,0.0,0.0,810.0,1122.0,129.0,124.0,2881.0,887.0,330.0,202.0,22.0,33.0,0.0,17.0,207.0,191.0,18.0,29.0,13.1,1.7,2.1,2.0,46.5,11.3,5.3,3.4,0.4,0.5,0.0,0.5,3.3,3.0,0.3,0.5
49035113515,2014,UT,Salt Lake,5788.0,"1,1,2-TRICHLOROETHANE",3.9228944e-07,2.8022192e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64267248e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1295e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113515,2016,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3713826,5580.0,385.0,2113.0,100.0,2113.0,100.0,398.0,256.0,105.0,73.0,28919.0,3737.0,127.0,93.0,524.0,98.0,1296.0,245.0,545.0,187.0,92.0,64.9,1410.0,571.2,104.0,113.7,226.0,112.3,0.0,15.0,21.0,37.2,61.0,55.0,2.0,4.0,7.1,4.5,3.3,2.3,28919.0,3737.0,3.4,2.5,9.4,1.8,23.2,4.1,9.8,3.3,4.4,3.1,25.3,10.1,2.0,2.2,10.7,5.3,0.0,1.3,1.0,1.8,2.9,2.6,0.0,0.1,0.3431,0.2556,0.2705,0.2551,1.1243,0.2144,0.4709,0.1832,0.5334,0.2688,1.4564,0.1424,0.7397,0.6438,1.3836,0.7226,0.7158,0.0,0.226,0.5077,0.5223,1.9718,0.4151,5.936,0.3156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,343.0,8.5,6.1,6030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113515,2017,UT,Salt Lake,5788.0,"1,1,2-TRICHLOROETHANE",3.87676e-07,2.45419e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63135e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0575e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113515,2018,UT,Salt Lake,5788.0,"1,1,2-TRICHLOROETHANE",3.1902e-07,2.38596e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.371381794128,5980.0,394.0,2204.0,77.0,2158.0,105.0,265.0,159.0,245.0,303.0,28620.0,2747.0,238.0,112.0,558.0,89.0,1374.0,185.0,510.0,162.0,107.0,67.0,1597.0,553.0,158.0,169.0,205.0,111.0,46.0,65.0,75.0,68.0,148.0,98.0,2.0,3.0,4.4,2.7,7.0,8.3,28620.0,2747.0,5.9,2.7,9.3,1.5,23.0,2.7,8.5,2.6,5.0,3.1,26.7,9.1,2.9,3.1,9.3,5.1,2.1,2.9,3.5,3.2,6.9,4.4,0.0,0.1,0.2316,0.9005,0.3733,0.4658,1.9712,0.4837,0.4075,0.1832,0.3671,0.363,1.3208,0.0926,0.7449,0.714,1.4589,0.7534,0.661,0.681,0.5942,0.8302,0.0,2.7664,0.6741,7.5173,0.5317,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,466.0,288.0,7.8,4.8,4508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113515,2019,UT,Salt Lake,5788.0,"1,1,2-TRICHLOROETHANE",2.97486e-07,2.32784e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74208e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113515,2020,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.392262190288,6738.0,894.0,2296.0,254.0,2247.0,273.0,,,239.0,297.0,,,354.0,152.0,1035.0,417.0,1584.0,249.0,703.0,233.0,103.0,86.0,1484.0,482.0,191.0,193.0,168.0,100.0,52.0,71.0,108.0,97.0,140.0,89.0,3.0,5.0,,,6.7,8.0,,,7.8,3.3,15.4,5.9,23.5,2.0,10.4,3.2,4.6,3.8,22.0,6.5,3.1,3.1,7.3,4.3,2.3,3.2,4.8,4.3,6.2,4.0,0.0,0.1,,0.8856,,0.6657,3.1305,0.702,0.7645,0.2299,0.565,0.5176,2.8288,0.6992,0.622,0.7518,0.622,0.622,0.6065,0.7345,0.7334,0.8164,0.0,2.8908,0.7514,9.4721,0.7698,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,405.0,10.7,5.9,6378.0,763.0,448.0,518.0,202.0,11.3,6.5,23.1,8.5,0.3667,0.5416,0.6709,0.0,0.0,0.0,811.0,1332.0,0.0,17.0,829.0,336.0,377.0,280.0,23.0,47.0,0.0,17.0,255.0,196.0,0.0,17.0,12.0,1.6,0.0,0.5,12.3,4.8,5.6,4.1,0.3,0.7,0.0,0.5,3.8,2.9,0.0,0.5
49035113520,2014,UT,Salt Lake,3983.0,"1,1,2-TRICHLOROETHANE",3.77351712e-07,1.5468432e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6188328e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8961e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113520,2016,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7913265,4534.0,355.0,1397.0,56.0,1366.0,65.0,359.0,125.0,294.0,141.0,23874.0,4328.0,537.0,242.0,345.0,76.0,1100.0,209.0,517.0,173.0,166.0,89.0,1836.0,534.8,299.0,173.6,231.0,100.6,0.0,11.0,80.0,45.4,53.0,46.0,0.0,11.0,8.0,2.8,10.9,5.1,23874.0,4328.0,19.2,8.1,7.6,1.8,24.3,4.2,11.4,3.7,12.2,6.5,40.5,11.4,7.1,4.1,16.5,7.2,0.0,1.9,5.9,3.3,3.9,3.4,0.0,0.2,0.3997,0.9537,0.4795,0.9127,2.7455,0.7804,0.3134,0.2226,0.693,0.8682,2.0971,0.5609,0.8818,0.9075,1.7894,0.9058,0.8014,0.0,0.8151,0.6209,0.0,2.2374,0.4957,8.869299999999999,0.7496,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1034.0,367.0,22.8,7.7,6104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113520,2017,UT,Salt Lake,3983.0,"1,1,2-TRICHLOROETHANE",3.56474e-07,1.05102e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45964e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5699e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113520,2018,UT,Salt Lake,3983.0,"1,1,2-TRICHLOROETHANE",3.07816e-07,1.16739e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96142e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791325315448,4443.0,366.0,1366.0,46.0,1351.0,54.0,171.0,104.0,48.0,46.0,28046.0,5872.0,506.0,279.0,284.0,98.0,1138.0,273.0,318.0,130.0,181.0,102.0,1732.0,486.0,267.0,168.0,123.0,69.0,0.0,11.0,60.0,42.0,34.0,42.0,0.0,11.0,3.8,2.3,1.8,1.7,28046.0,5872.0,18.0,9.7,6.4,2.3,25.6,5.8,7.2,2.8,13.4,7.6,39.0,10.5,6.6,4.1,9.0,5.0,0.0,2.2,4.4,3.1,2.5,3.1,0.0,0.2,0.1904,0.1321,0.3938,0.8955,1.6118,0.3791,0.1815,0.2774,0.2178,0.9075,1.5842,0.2127,0.8699,0.8921,1.762,0.887,0.6541,0.0,0.7055,0.4648,0.0,1.8244,0.3705,6.7824,0.4305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,999.0,355.0,22.5,7.1,5064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113520,2019,UT,Salt Lake,3983.0,"1,1,2-TRICHLOROETHANE",2.85159e-07,1.15519e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73607e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113520,2020,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.791326473754,4618.0,771.0,1338.0,159.0,1338.0,159.0,,,77.0,56.0,,,425.0,269.0,357.0,139.0,1189.0,278.0,331.0,208.0,101.0,71.0,1794.0,600.0,179.0,119.0,103.0,62.0,0.0,12.0,47.0,44.0,19.0,30.0,0.0,12.0,,,2.7,2.0,,,14.2,9.2,7.7,2.5,25.7,4.2,7.2,3.6,7.5,5.2,38.8,11.3,4.3,2.7,7.7,4.5,0.0,2.4,3.5,3.3,1.4,2.3,0.0,0.3,,0.4181,,0.8745,3.2079,0.7288,0.3047,0.3202,0.2599,0.7983,2.5012,0.5184,0.8688,0.8181,0.8688,0.8688,0.6248,0.0,0.6389,0.3729,0.0,1.6366,0.3489,8.2145,0.5862,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,973.0,380.0,21.1,8.2,6247.0,627.0,287.0,299.0,120.0,13.6,5.8,22.3,8.6,0.4725,0.5106,0.9322,0.0,0.0,1.0,248.0,1109.0,23.0,28.0,1399.0,541.0,264.0,248.0,33.0,45.0,0.0,12.0,75.0,62.0,0.0,12.0,5.4,0.9,0.5,0.6,30.3,8.2,5.7,5.2,0.7,1.0,0.0,0.7,1.6,1.4,0.0,0.7
49035113521,2014,UT,Salt Lake,6489.0,"1,1,2-TRICHLOROETHANE",3.5720888e-07,6.682912e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50525968e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5814e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113521,2016,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0224877,6079.0,481.0,1829.0,68.0,1696.0,94.0,658.0,364.0,230.0,163.0,21434.0,2177.0,425.0,116.0,554.0,62.0,1894.0,294.0,642.0,206.0,295.0,95.3,2370.0,666.2,97.0,84.1,32.0,39.2,0.0,15.0,30.0,39.0,110.0,61.0,15.0,6.0,11.1,5.9,7.0,4.8,21434.0,2177.0,11.7,3.1,9.1,1.2,31.2,4.2,10.6,3.4,17.4,5.5,39.0,10.5,1.8,1.5,1.7,2.1,0.0,1.5,1.8,2.3,6.5,3.6,0.2,0.1,0.5849,0.789,0.6336,0.7688,2.7763,0.789,0.4401,0.5873,0.6175,0.9743,2.6192,0.8611,0.8733,0.6079,1.4812,0.7654,0.4418,0.0,0.3904,0.8079,0.589,2.2291,0.4923,9.1058,0.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,777.0,266.0,12.8,4.3,2803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113521,2017,UT,Salt Lake,6489.0,"1,1,2-TRICHLOROETHANE",3.43699e-07,5.94248e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37756e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3703e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113521,2018,UT,Salt Lake,6489.0,"1,1,2-TRICHLOROETHANE",2.93237e-07,5.31496e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87922e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02248689946,6734.0,449.0,1873.0,73.0,1822.0,81.0,661.0,312.0,134.0,96.0,22444.0,2194.0,300.0,107.0,642.0,63.0,2229.0,277.0,561.0,146.0,326.0,93.0,2577.0,690.0,107.0,84.0,7.0,20.0,0.0,16.0,50.0,47.0,62.0,47.0,16.0,7.0,10.1,4.5,4.0,2.8,22444.0,2194.0,7.6,2.6,9.5,1.0,33.1,3.5,8.4,2.2,17.9,5.1,38.3,9.9,1.8,1.4,0.4,1.1,0.0,1.6,2.7,2.6,3.4,2.6,0.2,0.1,0.5626,0.5575,0.7072,0.5856,2.4129,0.6415,0.4247,0.7192,0.3516,0.9795,2.475,0.7976,0.863,0.5873,1.4503,0.7483,0.286,0.0,0.5154,0.5952,0.5342,1.9308,0.4151,8.269,0.6604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,484.0,199.0,7.2,3.0,2767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113521,2019,UT,Salt Lake,6489.0,"1,1,2-TRICHLOROETHANE",2.67949e-07,5.60878e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6234e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49035113521,2020,UT,Salt Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.022486513358,7385.0,1285.0,1899.0,179.0,1899.0,179.0,,,60.0,53.0,,,446.0,188.0,692.0,128.0,2765.0,802.0,677.0,257.0,209.0,95.0,2409.0,777.0,207.0,134.0,8.0,20.0,0.0,17.0,83.0,80.0,47.0,45.0,13.0,7.0,,,1.8,1.7,,,11.1,4.0,9.4,2.6,37.4,8.7,9.2,2.9,11.0,4.9,32.6,8.9,3.2,2.0,0.4,1.1,0.0,1.7,4.4,4.2,2.5,2.4,0.2,0.1,,0.2458,,0.8096,3.3667,0.7825,0.4203,0.8674,0.4407,0.9267,3.4167,0.9237,0.8181,0.7616,0.8181,0.8181,0.3173,0.0,0.7094,0.5339,0.5896,2.1502,0.5014,9.7517,0.8065,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,928.0,501.0,12.6,5.6,2877.0,2027.0,1138.0,539.0,208.0,27.8,14.8,28.4,10.6,0.8265,0.7221,0.7627,0.0,0.0,0.0,218.0,1808.0,315.0,394.0,1662.0,640.0,114.0,96.0,0.0,17.0,129.0,123.0,151.0,113.0,38.0,55.0,3.0,0.6,4.3,5.2,22.5,8.4,1.5,1.4,0.0,0.4,1.7,1.7,2.0,1.6,0.5,0.7
49035113522,2014,UT,Salt Lake,3293.0,"1,1,2-TRICHLOROETHANE",3.66722112e-07,1.0759504e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55962608e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
