CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
49035100307,UT,Salt Lake,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1220,0.0,0.0,0,5223,U,4173.087393,0.798982844,1721.039196,0.329511621,1591.346973,0.819437164,113.9303374,0.670178455,18.10945301,0.014843814,1981.478454,0.379375542,963.7556186,0.184521466,805.2504951,0.4146501,49.67514859,0.292206756,2.710717365,0.002221899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035100308,UT,Salt Lake,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1245,0.0,0.0,1,4222,U,2259.024303,0.535060233,1190.102261,0.281881161,734.1488771,0.47920945,178.8555371,0.745231405,146.0266415,0.117290475,886.4613813,0.20996243,469.0124051,0.111087732,285.1824059,0.186150396,82.82649361,0.34511039,48.52173524,0.038973281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035100500,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2163,0.0,0.0,1,6379,U,403.8490944,0.063309154,214.817642,0.033675755,146.906977,0.075842528,22.83662473,0.039715869,18.73346923,0.008660873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035100600,UT,Salt Lake,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2085,58.0,0.0088469,1,6556,U,1415.740397,0.215945759,1018.313567,0.155325437,410.8694001,0.206259739,165.9818457,0.287165823,60.09746593,0.028823725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035100700,UT,Salt Lake,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1403,25.0,0.0092456,1,2704,U,2206.503668,0.81601467,1021.93808,0.37793568,319.6262564,0.834533306,173.0573681,0.828025685,125.8118812,0.089673472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035100800,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1362,190.0,0.0762746,1,2491,U,264.1664352,0.106048348,99.98684478,0.040139239,24.49049096,0.15117587,62.75276685,0.104067607,18.80775744,0.013808926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101000,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1330,0.0,0.0,0,2959,U,332.3222031,0.112308957,78.05784292,0.026379805,48.23275626,0.089818913,43.49678703,0.127183588,2.885122584,0.002169265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101101,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1079,48.0,0.0243779,0,1969,U,12.58412045,0.006391123,3.102073461,0.001575456,1.48525396,0.005917346,0.049973387,0.000434551,0.3994504,0.000370204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101102,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2073,28.0,0.0081823,1,3422,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101200,UT,Salt Lake,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2012,0.0,0.0,0,3877,U,3012.948877,0.777134093,750.6020327,0.193603826,421.5005636,0.776244132,311.7688398,0.861239889,220.0803433,0.109383868,972.0977177,0.250734516,164.0155586,0.042304761,171.3205083,0.315507382,110.2143497,0.30445953,32.77011442,0.016287333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101400,UT,Salt Lake,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1323,1264.0,0.2624585,1,4816,U,4815.999941,0.999999988,3067.682282,0.636977218,802.9999861,0.999999983,108.0000019,1.000000017,178.9671025,0.135273698,3088.784239,0.641358854,2074.342059,0.430718866,306.7797739,0.38204206,54.71423629,0.506613299,159.923241,0.120879245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101500,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1662,130.0,0.040448,0,3214,U,3213.999997,0.999999999,1438.619549,0.447610314,241.0000015,1.000000006,188.0000003,1.000000001,321.0802132,0.193189057,43.51041639,0.013537777,21.3242723,0.006634808,2.611357249,0.010835507,2.111435756,0.011231041,1.014378093,0.000610336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101600,UT,Salt Lake,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1788,43.0,0.0118523,1,3628,U,1689.685708,0.46573476,802.9889863,0.221331033,135.111437,0.318659049,279.367324,0.707259048,118.161119,0.066085637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101700,UT,Salt Lake,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1852,141.0,0.0398981,1,3534,U,1018.781842,0.288280091,478.3295205,0.135350742,87.94247535,0.302207819,132.2251273,0.539694397,67.7104449,0.036560715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101800,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1560,0.0,0.0,1,3086,U,25.77131271,0.008351041,13.05625248,0.004230801,2.388560772,0.006140259,3.897125244,0.019782362,0.725318849,0.000464948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035101900,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1460,317.0,0.1269524,1,2497,U,4.142588139,0.001659026,2.112420797,0.000845983,0.289017767,0.001795141,1.79833281,0.004462364,1.367427707,0.000936594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102000,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1272,6.0,0.0022901,1,2620,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102100,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,953,87.0,0.0597117,1,1457,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102300,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1493,37.0,0.0134058,1,2760,U,104.4316633,0.037837559,60.97105341,0.022090961,1.831828855,0.003570816,39.17098384,0.0862797,42.46252245,0.028441073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102500,UT,Salt Lake,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1650,1016.0,0.2936416,1,3460,U,2865.462369,0.828168315,1869.109779,0.540205138,238.5150203,0.762028819,202.0629691,0.926894354,231.7521913,0.140455873,878.8914289,0.254014864,573.2912748,0.16569112,130.866655,0.418104329,19.69439936,0.090341281,6.749389559,0.004090539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102600,UT,Salt Lake,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1267,121.0,0.0273756,1,4420,U,2059.108343,0.465861616,1135.013012,0.256790274,646.2995878,0.48052014,122.0719465,0.363309365,49.97699642,0.039445143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102701,UT,Salt Lake,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1590,0.0,0.0,1,5099,U,3649.094592,0.715649067,2537.88508,0.497722118,1147.465211,0.699247539,232.839714,0.712048055,136.7562682,0.086010232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102702,UT,Salt Lake,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1074,0.0,0.0,1,3835,U,3835.000008,1.000000002,2912.489639,0.75944971,1449.999997,0.999999998,183.0000013,1.000000007,80.81867248,0.075250161,1801.520035,0.469757506,1367.928413,0.356695805,672.4342043,0.463747727,96.73173657,0.528588724,37.12476896,0.034566824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102801,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1710,0.0,0.0,1,6106,U,453.5821606,0.074284664,162.739733,0.026652429,157.2189273,0.076729589,27.13952601,0.055500053,6.632116259,0.003878431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102802,UT,Salt Lake,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1243,104.0,0.0205412,1,5063,U,2987.721859,0.590108998,1816.047285,0.358689964,1043.465612,0.594228709,189.9437183,0.602995931,67.91561558,0.054638468,38.71027566,0.007645719,24.5273684,0.004844434,5.785286945,0.003294583,2.886332874,0.009162962,0.432048274,0.000347585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035102900,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,41.0,0.0091111,1,4500,U,320.2165854,0.071159241,229.6724023,0.051038312,76.55390895,0.077562218,27.05786002,0.114651949,35.17625771,0.017465868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103000,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1192,44.0,0.0148951,1,2954,U,472.8159356,0.160059558,156.4781203,0.052971605,104.2252382,0.166493991,22.39441627,0.129447493,16.48768618,0.013831951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103100,UT,Salt Lake,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1743,0.0,0.0,1,4163,U,1994.211908,0.479032406,871.6569711,0.209381929,431.0865787,0.474764954,104.9247423,0.433573315,48.80778975,0.028002174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103200,UT,Salt Lake,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2186,0.0,0.0,1,4536,U,2767.511749,0.610121638,1123.601403,0.24770754,475.0035442,0.582112187,502.6758616,0.821365787,242.3278806,0.110854474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103300,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1930,497.0,0.1164753,0,4267,U,474.0305238,0.111092225,155.7084935,0.036491327,21.6760729,0.039339515,9.789517611,0.030402229,1.745394375,0.000904349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103400,UT,Salt Lake,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1817,61.0,0.014951,1,4080,U,1167.358441,0.286117265,385.8675258,0.094575374,189.129209,0.244986022,123.1517159,0.436708213,12.99727476,0.007153151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103500,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1742,13.0,0.0032138,0,4045,U,2153.900718,0.532484726,339.8188996,0.084009617,447.1203042,0.558202627,150.6801401,0.498940861,25.86760041,0.014849369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103600,UT,Salt Lake,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,998,0.0,0.0,0,2670,U,2669.999986,0.999999995,268.3555539,0.100507698,658.9999968,0.999999995,262.9999988,0.999999995,38.91648814,0.038994477,707.5181801,0.264988082,82.32589947,0.03083367,214.0617539,0.324828155,65.56965571,0.24931428,19.75386234,0.019793449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103700,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1068,0.0,0.0,0,2581,U,2580.999992,0.999999997,388.1919174,0.150403687,603.9999977,0.999999996,194.9999998,0.999999999,43.77765523,0.040990314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103800,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,982,0.0,0.0,0,2382,U,2018.540552,0.84741417,536.8755733,0.22538857,419.4874067,0.87575659,188.7409379,0.894506815,37.3924066,0.038077807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035103900,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1440,0.0,0.0,0,3786,U,2327.812173,0.614847378,463.8513638,0.122517529,604.13626,0.631941695,220.0311237,0.559875633,10.94505496,0.007600733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035104000,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1205,0.0,0.0,0,3267,U,1420.913566,0.43492916,100.0055781,0.030610829,396.2323742,0.470026541,182.7135848,0.388752308,4.745598145,0.003938256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035104100,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1082,0.0,0.0,0,2968,U,2394.56626,0.806794562,349.3300093,0.11769879,680.1867287,0.851297533,290.6258671,0.802833887,11.43115418,0.010564838,312.1015856,0.105155521,63.15649676,0.021279143,92.10546505,0.115275926,31.82441163,0.087912739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035104200,UT,Salt Lake,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2580,0.0,0.0,0,6367,U,4382.592758,0.688329316,635.7379428,0.099848899,869.2009804,0.696475145,1081.742836,0.755934896,76.64763229,0.029708385,910.5834917,0.143016097,118.2877358,0.018578253,109.8962234,0.088057871,294.2188969,0.205603702,37.14136033,0.014395876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035104300,UT,Salt Lake,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1255,3.0,0.0010635,0,2821,U,67.27450609,0.023847751,18.91945451,0.006706648,9.480738446,0.016234141,3.227960672,0.012367665,2.853066266,0.00227336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035104400,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,661,0.0,0.0,0,2010,U,665.9254416,0.33130619,78.35104863,0.038980621,175.9474462,0.301796649,89.97990845,0.344750607,6.452347761,0.009761494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035104700,UT,Salt Lake,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2036,0.0,0.0,0,4774,U,3227.168043,0.675988279,824.3370322,0.172672189,767.6530198,0.720800958,341.3764733,0.624088617,69.43539313,0.034103828,733.0475617,0.153549971,231.2823817,0.048446247,167.3369579,0.157123904,94.13616136,0.172095359,28.60977938,0.014051955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035104800,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2103,0.0,0.0,0,5022,U,4861.513855,0.96804338,1221.852274,0.243299935,1081.852211,0.968533761,646.9651633,0.972879945,79.78908046,0.037940599,441.563767,0.08792588,19.54233831,0.003891346,132.8954319,0.118975319,45.73096111,0.068768363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035104900,UT,Salt Lake,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1274,24.0,0.0076263,1,3147,U,2762.845402,0.877929902,1045.752312,0.332301338,613.0072543,0.876977474,166.1771045,0.85219028,7.675168307,0.006024465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110102,UT,Salt Lake,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1636,113.0,0.0255252,0,4427,R,4171.36707,0.942255945,397.8975689,0.089879731,852.8686334,0.940318229,510.0542328,0.95694978,11.79322447,0.007208572,2940.441062,0.664206249,303.0050669,0.068444786,579.5545917,0.638979704,338.1438914,0.634416307,7.885577702,0.004820035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110103,UT,Salt Lake,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1367,0.0,0.0,0,3620,R,2511.986311,0.69391887,148.75956,0.041093801,569.8136699,0.689012902,333.8968428,0.620626102,8.222222274,0.006014793,1637.591671,0.45237339,60.27166248,0.016649631,387.0228294,0.467984074,150.7363646,0.280179116,8.222222274,0.006014793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110104,UT,Salt Lake,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1933,0.0,0.0,0,5288,U,3679.77651,0.695873016,328.2806391,0.062080302,860.1104738,0.686989196,744.7613342,0.696689742,26.72945129,0.013827962,1032.326186,0.195220534,109.0541412,0.020622947,247.7521359,0.197885093,175.2514128,0.163939582,10.25801788,0.005306786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110200,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1807,0.0,0.0,0,5077,U,2467.114042,0.485939342,454.9962523,0.089619116,662.7414071,0.488027546,318.4822918,0.44730659,11.97924233,0.006629354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110300,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2168,5.0,0.0009129,0,5477,U,3675.905549,0.671153104,645.1868705,0.117799319,824.9508702,0.659960696,572.0153465,0.711461874,133.4380561,0.061548919,23.27439811,0.004249479,5.640957617,0.001029936,5.78638936,0.004629111,4.143720809,0.005153882,0.195450455,9.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110401,UT,Salt Lake,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1440,49.0,0.0140967,1,3476,U,2396.544171,0.689454595,1075.062658,0.309281547,623.5027684,0.716669849,520.3415194,0.828569298,102.0784511,0.070887813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110402,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1312,64.0,0.0175198,0,3653,U,1194.366841,0.326955062,306.937605,0.084023434,306.7208029,0.302784603,196.6893532,0.34935942,37.95992379,0.028932869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110500,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2066,81.0,0.0131408,0,6164,U,2445.337253,0.396712728,296.4586044,0.048095166,676.3906898,0.402373997,402.8107579,0.390320502,8.055296463,0.003898982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110600,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1928,0.0,0.0,0,5376,U,3999.732245,0.743997813,241.0754833,0.04484291,1005.677554,0.75275266,748.2467003,0.758870893,33.06403055,0.017149393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49035110701,UT,Salt Lake,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1446,3.0,0.0008269,0,3628,U,2495.384572,0.687812726,763.959805,0.210573265,540.1312661,0.708833683,264.7205929,0.671879677,9.236711102,0.006387767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
